0.01 1.98 116.524 -697.255 14.1319 -0.147596
0.01 1.99 116.631 -706.58 7.11006 -0.0341074

0.02 0.01 -137.385 725 0 0
0.02 0.02 -137.385 725 0 0
0.02 0.03 -137.385 725 0 0
0.02 0.04 -137.385 725 0 0
0.02 0.05 -137.385 725 0 0
0.02 0.06 -137.385 725 0 0
0.02 0.07 -137.385 725 0 0
0.02 0.08 -137.385 725 0 0
0.02 0.09 -137.385 725 0 0
0.02 0.1 -137.385 725 0 0
0.02 0.11 -137.385 725 0 0
0.02 0.12 -137.385 725 0 0
0.02 0.13 -137.385 725 0 0
0.02 0.14 -137.385 725 0 0
0.02 0.15 -137.385 725 0 0
0.02 0.16 -137.385 725 0 0
0.02 0.17 -137.385 725 0 0
0.02 0.18 -137.385 725 0 0
0.02 0.19 -137.385 725 0 0
0.02 0.2 -137.385 725 0 0
0.02 0.21 -137.385 725 0 0
0.02 0.22 -137.385 725 0 0
0.02 0.23 -137.385 725 0 0
0.02 0.24 -137.385 725 0 0
0.02 0.25 -137.385 725 0 0
0.02 0.26 -137.385 725 0 0
0.02 0.27 -137.385 725 0 0
0.02 0.28 -137.385 725 0 0
0.02 0.29 -137.385 725 0 0
0.02 0.3 -137.385 725 0 0
0.02 0.31 -137.385 725 0 0
0.02 0.32 -137.385 725 0 0
0.02 0.33 -137.385 725 0 0
0.02 0.34 -137.385 725 0 0
0.02 0.35 -137.385 725 0 0
0.02 0.36 -137.385 725 0 0
0.02 0.37 -137.385 725 0 0
0.02 0.38 -137.385 725 0 0
0.02 0.39 -137.385 725 0 0
0.02 0.4 -137.385 725 0 0
0.02 0.41 -137.385 725 0 0
0.02 0.42 -137.385 725 0 0
0.02 0.43 -137.385 725 0 0
0.02 0.44 -137.385 725 0 0
0.02 0.45 -137.385 725 0 0
0.02 0.46 -137.385 725 0 0
0.02 0.47 -137.385 725 0 0
0.02 0.48 -137.385 725 0 0
0.02 0.49 -137.385 725 0 0
0.02 0.5 -137.385 725 0 0
0.02 0.51 -137.385 725 0 0
0.02 0.52 -137.385 725 0 0
0.02 0.53 -137.385 725 0 0
